name;age;Min;Mean;Max;dR/dt;Mean-min;Max - mean;
;244.35;0.707883;0.707912;0.707941;-56;0.000029;0.000029;
;244.40;0.707886;0.707915;0.707944;-57;0.000029;0.000029;
;244.45;0.707889;0.707918;0.707947;-57;0.000029;0.000029;
;244.50;0.707892;0.707921;0.707950;-58;0.000029;0.000029;
;244.55;0.707895;0.707924;0.707952;-59;0.000028;0.000028;
;244.60;0.707898;0.707927;0.707955;-61;0.000028;0.000028;
;244.65;0.707902;0.707930;0.707958;-62;0.000028;0.000028;
;244.70;0.707905;0.707933;0.707960;-63;0.000028;0.000028;
;244.75;0.707909;0.707936;0.707963;-65;0.000027;0.000027;
;244.80;0.707912;0.707939;0.707966;-66;0.000027;0.000027;
;244.85;0.707916;0.707943;0.707970;-66;0.000027;0.000027;
;244.90;0.707920;0.707946;0.707973;-66;0.000027;0.000026;
;244.95;0.707923;0.707950;0.707976;-65;0.000026;0.000026;
;245.00;0.707927;0.707953;0.707979;-64;0.000026;0.000026;
;245.05;0.707930;0.707956;0.707982;-62;0.000026;0.000026;
;245.10;0.707933;0.707959;0.707985;-60;0.000026;0.000026;
;245.15;0.707936;0.707962;0.707988;-57;0.000026;0.000026;
;245.20;0.707939;0.707965;0.707991;-54;0.000026;0.000026;
;245.25;0.707941;0.707968;0.707994;-50;0.000026;0.000026;
;245.30;0.707944;0.707970;0.707997;-46;0.000027;0.000026;
;245.35;0.707946;0.707972;0.707999;-41;0.000027;0.000027;
;245.40;0.707948;0.707974;0.708001;-37;0.000027;0.000027;
;245.45;0.707949;0.707976;0.708003;-33;0.000027;0.000027;
;245.50;0.707950;0.707977;0.708004;-30;0.000027;0.000027;
;245.55;0.707951;0.707978;0.708006;-28;0.000027;0.000027;
;245.60;0.707952;0.707980;0.708007;-27;0.000027;0.000027;
;245.65;0.707954;0.707981;0.708008;-26;0.000027;0.000027;
;245.70;0.707955;0.707982;0.708010;-25;0.000027;0.000027;
;245.75;0.707956;0.707984;0.708011;-25;0.000028;0.000028;
;245.80;0.707957;0.707985;0.708013;-25;0.000028;0.000028;
;245.85;0.707958;0.707986;0.708014;-23;0.000028;0.000028;
;245.90;0.707960;0.707987;0.708015;-21;0.000028;0.000028;
;245.95;0.707960;0.707989;0.708017;-19;0.000028;0.000028;
;246.00;0.707961;0.707990;0.708018;-16;0.000028;0.000028;
;246.05;0.707962;0.707990;0.708019;-12;0.000028;0.000028;
;246.10;0.707962;0.707991;0.708019;-8;0.000029;0.000029;
;246.15;0.707962;0.707991;0.708020;-4;0.000029;0.000029;
;246.20;0.707962;0.707991;0.708020;-1;0.000029;0.000029;
;246.25;0.707962;0.707991;0.708020;3;0.000029;0.000029;
;246.30;0.707962;0.707991;0.708020;6;0.000029;0.000029;
;246.35;0.707961;0.707990;0.708019;9;0.000029;0.000029;
;246.40;0.707961;0.707990;0.708019;12;0.000029;0.000029;
;246.45;0.707960;0.707989;0.708018;14;0.000029;0.000029;
;246.50;0.707959;0.707988;0.708017;17;0.000029;0.000029;
;246.55;0.707958;0.707987;0.708016;19;0.000029;0.000029;
;246.60;0.707958;0.707986;0.708015;21;0.000029;0.000029;
;246.65;0.707956;0.707985;0.708014;24;0.000029;0.000029;
;246.70;0.707955;0.707984;0.708013;26;0.000029;0.000029;
;246.75;0.707954;0.707983;0.708011;28;0.000029;0.000029;
;246.80;0.707953;0.707981;0.708010;30;0.000029;0.000029;
;246.85;0.707951;0.707980;0.708008;32;0.000028;0.000028;
;246.90;0.707950;0.707978;0.708006;34;0.000028;0.000028;
;246.95;0.707948;0.707976;0.708005;37;0.000028;0.000028;
;247.00;0.707946;0.707974;0.708003;39;0.000028;0.000028;
;247.05;0.707944;0.707972;0.708001;41;0.000028;0.000028;
;247.10;0.707942;0.707970;0.707998;43;0.000028;0.000028;
;247.15;0.707940;0.707968;0.707996;45;0.000028;0.000028;
;247.20;0.707938;0.707966;0.707994;47;0.000028;0.000028;
;247.25;0.707936;0.707963;0.707991;49;0.000028;0.000028;
;247.30;0.707933;0.707961;0.707989;52;0.000028;0.000028;
;247.35;0.707931;0.707958;0.707986;54;0.000028;0.000028;
;247.40;0.707928;0.707955;0.707983;56;0.000028;0.000028;
;247.45;0.707925;0.707953;0.707980;57;0.000028;0.000028;
;247.50;0.707922;0.707950;0.707977;60;0.000028;0.000028;
;247.55;0.707919;0.707947;0.707974;62;0.000028;0.000028;
;247.60;0.707916;0.707944;0.707971;64;0.000028;0.000028;
;247.65;0.707913;0.707940;0.707968;66;0.000028;0.000028;
;247.70;0.707909;0.707937;0.707965;68;0.000028;0.000028;
;247.75;0.707906;0.707934;0.707961;70;0.000028;0.000028;
;247.80;0.707902;0.707930;0.707958;71;0.000028;0.000028;
;247.85;0.707898;0.707926;0.707955;73;0.000028;0.000028;
;247.90;0.707894;0.707923;0.707951;75;0.000028;0.000028;
;247.95;0.707890;0.707919;0.707947;77;0.000028;0.000028;
;248.00;0.707886;0.707915;0.707944;79;0.000029;0.000029;
;248.05;0.707882;0.707911;0.707940;81;0.000029;0.000029;
;248.10;0.707878;0.707907;0.707936;83;0.000029;0.000029;
;248.15;0.707873;0.707903;0.707932;85;0.000029;0.000029;
;248.20;0.707869;0.707898;0.707928;86;0.000029;0.000030;
;248.25;0.707864;0.707894;0.707924;89;0.000030;0.000030;
;248.30;0.707860;0.707890;0.707919;90;0.000030;0.000030;
;248.35;0.707855;0.707885;0.707915;92;0.000030;0.000030;
;248.40;0.707850;0.707880;0.707911;94;0.000030;0.000030;
;248.45;0.707845;0.707876;0.707906;96;0.000031;0.000031;
;248.50;0.707840;0.707871;0.707902;97;0.000031;0.000031;
;248.55;0.707835;0.707866;0.707897;99;0.000031;0.000031;
;248.60;0.707829;0.707861;0.707892;101;0.000031;0.000031;
;248.65;0.707824;0.707856;0.707887;102;0.000032;0.000032;
;248.70;0.707819;0.707851;0.707882;104;0.000032;0.000032;
;248.75;0.707813;0.707845;0.707877;106;0.000032;0.000032;
;248.80;0.707808;0.707840;0.707872;108;0.000032;0.000032;
;248.85;0.707802;0.707835;0.707867;109;0.000032;0.000032;
;248.90;0.707796;0.707829;0.707862;111;0.000033;0.000033;
;248.95;0.707791;0.707823;0.707856;113;0.000033;0.000033;
;249.00;0.707785;0.707818;0.707851;114;0.000033;0.000033;
;249.05;0.707779;0.707812;0.707845;116;0.000033;0.000033;
;249.10;0.707773;0.707806;0.707839;118;0.000033;0.000033;
;249.15;0.707767;0.707800;0.707833;119;0.000033;0.000033;
;249.20;0.707761;0.707794;0.707827;121;0.000033;0.000033;
;249.25;0.707755;0.707788;0.707821;122;0.000033;0.000033;
;249.30;0.707749;0.707782;0.707815;124;0.000033;0.000033;
;249.35;0.707743;0.707776;0.707809;127;0.000033;0.000033;
;249.40;0.707736;0.707769;0.707803;130;0.000033;0.000033;
;249.45;0.707730;0.707763;0.707796;133;0.000033;0.000033;
;249.50;0.707724;0.707756;0.707789;136;0.000033;0.000033;
;249.55;0.707717;0.707750;0.707782;140;0.000033;0.000033;
;249.60;0.707710;0.707742;0.707775;145;0.000032;0.000032;
;249.65;0.707703;0.707735;0.707767;150;0.000032;0.000032;
;249.70;0.707696;0.707727;0.707759;154;0.000032;0.000032;
;249.75;0.707688;0.707720;0.707751;159;0.000032;0.000032;
;249.80;0.707680;0.707712;0.707743;163;0.000031;0.000031;
;249.85;0.707672;0.707703;0.707734;167;0.000031;0.000031;
;249.90;0.707664;0.707695;0.707725;170;0.000031;0.000031;
;249.95;0.707656;0.707686;0.707716;174;0.000030;0.000030;
;250.00;0.707647;0.707677;0.707707;177;0.000030;0.000030;
;250.05;0.707639;0.707668;0.707698;180;0.000029;0.000030;
;250.10;0.707630;0.707659;0.707688;183;0.000029;0.000029;
;250.15;0.707621;0.707650;0.707679;185;0.000029;0.000029;
;250.20;0.707612;0.707641;0.707669;187;0.000028;0.000028;
;250.25;0.707603;0.707631;0.707659;189;0.000028;0.000028;
;250.30;0.707594;0.707622;0.707649;191;0.000028;0.000028;
;250.35;0.707585;0.707612;0.707639;192;0.000027;0.000027;
;250.40;0.707575;0.707602;0.707629;194;0.000027;0.000027;
;250.45;0.707566;0.707593;0.707619;195;0.000027;0.000027;
;250.50;0.707556;0.707583;0.707609;195;0.000026;0.000027;
;250.55;0.707547;0.707573;0.707599;196;0.000026;0.000026;
;250.60;0.707537;0.707563;0.707589;196;0.000026;0.000026;
;250.65;0.707527;0.707553;0.707579;196;0.000026;0.000026;
;250.70;0.707518;0.707544;0.707569;195;0.000026;0.000026;
;250.75;0.707508;0.707534;0.707559;195;0.000026;0.000026;
;250.80;0.707498;0.707524;0.707550;194;0.000026;0.000026;
;250.85;0.707489;0.707514;0.707540;193;0.000026;0.000026;
;250.90;0.707479;0.707505;0.707530;191;0.000026;0.000026;
;250.95;0.707470;0.707495;0.707521;190;0.000026;0.000026;
;251.00;0.707460;0.707486;0.707511;188;0.000026;0.000025;
;251.05;0.707451;0.707476;0.707502;186;0.000026;0.000026;
;251.10;0.707441;0.707467;0.707493;184;0.000026;0.000026;
;251.15;0.707432;0.707458;0.707484;181;0.000026;0.000026;
;251.20;0.707423;0.707449;0.707475;178;0.000026;0.000026;
;251.25;0.707414;0.707440;0.707466;175;0.000026;0.000026;
;251.30;0.707405;0.707431;0.707457;171;0.000026;0.000026;
;251.35;0.707396;0.707423;0.707449;168;0.000026;0.000026;
;251.40;0.707388;0.707414;0.707441;164;0.000026;0.000026;
;251.45;0.707380;0.707406;0.707433;160;0.000027;0.000027;
;251.50;0.707372;0.707398;0.707425;157;0.000027;0.000027;
;251.55;0.707364;0.707391;0.707417;156;0.000027;0.000027;
;251.60;0.707356;0.707383;0.707410;156;0.000027;0.000027;
;251.65;0.707349;0.707376;0.707403;156;0.000027;0.000027;
;251.70;0.707341;0.707368;0.707395;158;0.000027;0.000027;
;251.75;0.707333;0.707360;0.707387;159;0.000027;0.000027;
;251.80;0.707325;0.707352;0.707379;161;0.000027;0.000027;
;251.85;0.707317;0.707344;0.707371;163;0.000027;0.000027;
;251.90;0.707308;0.707335;0.707362;163;0.000027;0.000027;
;251.95;0.707300;0.707327;0.707354;161;0.000027;0.000027;
;252.00;0.707291;0.707319;0.707346;157;0.000027;0.000027;
;252.05;0.707283;0.707311;0.707338;153;0.000027;0.000027;
;252.10;0.707276;0.707303;0.707331;148;0.000027;0.000027;
;252.15;0.707268;0.707296;0.707324;143;0.000027;0.000028;
;252.20;0.707262;0.707289;0.707317;139;0.000027;0.000028;
;252.25;0.707255;0.707283;0.707310;135;0.000028;0.000028;
;252.30;0.707248;0.707276;0.707304;132;0.000028;0.000028;
;252.35;0.707242;0.707270;0.707297;130;0.000028;0.000028;
;252.40;0.707235;0.707263;0.707291;128;0.000028;0.000028;
;252.45;0.707229;0.707257;0.707284;128;0.000028;0.000028;
;252.50;0.707223;0.707250;0.707278;126;0.000028;0.000028;
;252.55;0.707216;0.707244;0.707272;125;0.000028;0.000028;
;252.60;0.707210;0.707238;0.707265;124;0.000028;0.000028;
;252.65;0.707204;0.707232;0.707259;122;0.000027;0.000028;
;252.70;0.707198;0.707226;0.707253;121;0.000027;0.000028;
;252.75;0.707192;0.707220;0.707247;120;0.000027;0.000027;
;252.80;0.707186;0.707214;0.707241;119;0.000027;0.000027;
;252.85;0.707180;0.707208;0.707235;117;0.000027;0.000027;
;252.90;0.707175;0.707202;0.707229;116;0.000027;0.000027;
;252.95;0.707169;0.707196;0.707223;115;0.000027;0.000027;
;253.00;0.707163;0.707190;0.707217;114;0.000027;0.000027;
;253.05;0.707158;0.707185;0.707212;112;0.000027;0.000027;
;253.10;0.707152;0.707179;0.707206;111;0.000027;0.000027;
;253.15;0.707147;0.707174;0.707200;110;0.000027;0.000027;
;253.20;0.707141;0.707168;0.707195;108;0.000027;0.000027;
;253.25;0.707136;0.707163;0.707190;107;0.000027;0.000027;
;253.30;0.707131;0.707157;0.707184;105;0.000027;0.000027;
;253.35;0.707125;0.707152;0.707179;104;0.000027;0.000027;
;253.40;0.707120;0.707147;0.707174;103;0.000027;0.000027;
;253.45;0.707115;0.707142;0.707169;102;0.000027;0.000027;
;253.50;0.707110;0.707137;0.707164;101;0.000027;0.000027;
;253.55;0.707105;0.707132;0.707159;100;0.000027;0.000027;
;253.60;0.707100;0.707127;0.707154;99;0.000027;0.000027;
;253.65;0.707095;0.707122;0.707149;98;0.000027;0.000027;
;253.70;0.707090;0.707117;0.707144;97;0.000027;0.000027;
;253.75;0.707085;0.707112;0.707139;96;0.000027;0.000027;
;253.80;0.707080;0.707107;0.707135;95;0.000027;0.000027;
;253.85;0.707075;0.707103;0.707130;94;0.000027;0.000027;
;253.90;0.707071;0.707098;0.707126;92;0.000028;0.000028;
;253.95;0.707066;0.707094;0.707121;90;0.000028;0.000028;
;254.00;0.707061;0.707089;0.707117;89;0.000028;0.000028;
;254.05;0.707057;0.707085;0.707113;87;0.000028;0.000028;
;254.10;0.707052;0.707080;0.707108;86;0.000028;0.000028;
;254.15;0.707048;0.707076;0.707104;84;0.000028;0.000028;
;254.20;0.707044;0.707072;0.707100;82;0.000028;0.000028;
;254.25;0.707039;0.707068;0.707096;81;0.000028;0.000028;
;254.30;0.707035;0.707064;0.707092;79;0.000029;0.000029;
;254.35;0.707031;0.707060;0.707089;78;0.000029;0.000029;
;254.40;0.707027;0.707056;0.707085;76;0.000029;0.000029;
;254.45;0.707023;0.707052;0.707081;75;0.000029;0.000029;
;254.50;0.707020;0.707049;0.707078;73;0.000029;0.000029;
;254.55;0.707016;0.707045;0.707074;71;0.000029;0.000029;
;254.60;0.707012;0.707041;0.707071;69;0.000029;0.000029;
;254.65;0.707009;0.707038;0.707067;67;0.000029;0.000029;
;254.70;0.707006;0.707035;0.707064;65;0.000029;0.000029;
;254.75;0.707002;0.707031;0.707061;62;0.000029;0.000029;
;254.80;0.706999;0.707028;0.707057;59;0.000029;0.000029;
;254.85;0.706997;0.707025;0.707054;55;0.000029;0.000029;
;254.90;0.706994;0.707023;0.707052;52;0.000029;0.000029;
;254.95;0.706992;0.707020;0.707049;48;0.000029;0.000029;
;255.00;0.706989;0.707018;0.707047;45;0.000029;0.000029;
;255.05;0.706987;0.707016;0.707044;42;0.000028;0.000028;
;255.10;0.706985;0.707014;0.707042;39;0.000028;0.000028;
;255.15;0.706984;0.707012;0.707040;36;0.000028;0.000028;
;255.20;0.706982;0.707010;0.707038;33;0.000028;0.000028;
;255.25;0.706981;0.707009;0.707037;31;0.000028;0.000028;
;255.30;0.706979;0.707007;0.707035;29;0.000028;0.000028;
;255.35;0.706978;0.707006;0.707034;27;0.000028;0.000028;
;255.40;0.706977;0.707005;0.707032;26;0.000028;0.000028;
;255.45;0.706976;0.707003;0.707031;24;0.000028;0.000028;
;255.50;0.706975;0.707002;0.707030;23;0.000028;0.000028;
;255.55;0.706974;0.707001;0.707029;22;0.000028;0.000027;
;255.60;0.706973;0.707000;0.707028;20;0.000027;0.000028;
;255.65;0.706972;0.706999;0.707027;19;0.000027;0.000028;
;255.70;0.706971;0.706998;0.707026;17;0.000027;0.000028;
;255.75;0.706970;0.706997;0.707025;16;0.000028;0.000028;
;255.80;0.706969;0.706997;0.707024;14;0.000028;0.000028;
;255.85;0.706968;0.706996;0.707024;13;0.000028;0.000028;
;255.90;0.706967;0.706995;0.707023;12;0.000028;0.000028;
;255.95;0.706967;0.706995;0.707023;11;0.000028;0.000028;
;256.00;0.706966;0.706994;0.707023;10;0.000028;0.000028;
;256.05;0.706965;0.706994;0.707023;9;0.000029;0.000029;
;256.10;0.706964;0.706993;0.707022;9;0.000029;0.000029;
;256.15;0.706964;0.706993;0.707022;9;0.000029;0.000029;
;256.20;0.706963;0.706993;0.707022;9;0.000029;0.000029;
;256.25;0.706962;0.706992;0.707022;9;0.000030;0.000030;
;256.30;0.706962;0.706992;0.707022;9;0.000030;0.000030;
;256.35;0.706961;0.706991;0.707022;9;0.000030;0.000030;
;256.40;0.706960;0.706991;0.707021;10;0.000031;0.000030;
;256.45;0.706960;0.706990;0.707021;11;0.000031;0.000031;
;256.50;0.706959;0.706990;0.707021;13;0.000031;0.000031;
;256.55;0.706958;0.706989;0.707021;14;0.000031;0.000031;
;256.60;0.706957;0.706989;0.707020;15;0.000031;0.000031;
;256.65;0.706956;0.706988;0.707019;15;0.000031;0.000031;
;256.70;0.706955;0.706987;0.707018;15;0.000031;0.000032;
;256.75;0.706954;0.706986;0.707017;16;0.000032;0.000032;
;256.80;0.706953;0.706985;0.707017;15;0.000032;0.000032;
;256.85;0.706953;0.706984;0.707016;14;0.000032;0.000032;
;256.90;0.706952;0.706984;0.707015;14;0.000032;0.000032;
;256.95;0.706951;0.706983;0.707015;13;0.000032;0.000032;
;257.00;0.706951;0.706983;0.707014;13;0.000032;0.000032;
;257.05;0.706950;0.706982;0.707014;14;0.000032;0.000032;
;257.10;0.706949;0.706981;0.707013;16;0.000032;0.000032;
;257.15;0.706948;0.706981;0.707013;17;0.000032;0.000032;
;257.20;0.706947;0.706980;0.707012;19;0.000032;0.000032;
;257.25;0.706946;0.706979;0.707011;21;0.000032;0.000032;
;257.30;0.706945;0.706977;0.707010;22;0.000032;0.000032;
;257.35;0.706944;0.706976;0.707009;23;0.000033;0.000033;
;257.40;0.706942;0.706975;0.707008;25;0.000033;0.000033;
;257.45;0.706941;0.706974;0.707006;25;0.000033;0.000033;
;257.50;0.706940;0.706973;0.707005;26;0.000033;0.000033;
;257.55;0.706939;0.706971;0.707004;26;0.000032;0.000033;
;257.60;0.706937;0.706970;0.707002;27;0.000032;0.000033;
;257.65;0.706936;0.706969;0.707001;27;0.000032;0.000032;
;257.70;0.706935;0.706967;0.707000;28;0.000032;0.000032;
;257.75;0.706933;0.706966;0.706998;28;0.000032;0.000032;
;257.80;0.706932;0.706964;0.706997;28;0.000032;0.000032;
;257.85;0.706931;0.706963;0.706995;28;0.000032;0.000032;
;257.90;0.706929;0.706962;0.706994;29;0.000032;0.000032;
;257.95;0.706928;0.706960;0.706992;29;0.000032;0.000032;
;258.00;0.706927;0.706959;0.706991;29;0.000032;0.000032;
;258.05;0.706925;0.706957;0.706989;29;0.000032;0.000032;
;258.10;0.706924;0.706956;0.706988;30;0.000032;0.000032;
;258.15;0.706922;0.706954;0.706986;30;0.000032;0.000032;
;258.20;0.706921;0.706953;0.706985;30;0.000032;0.000032;
;258.25;0.706919;0.706951;0.706983;30;0.000032;0.000032;
;258.30;0.706918;0.706950;0.706982;30;0.000032;0.000032;
;258.35;0.706916;0.706948;0.706980;30;0.000032;0.000032;
;258.40;0.706914;0.706947;0.706979;30;0.000032;0.000032;
;258.45;0.706913;0.706945;0.706978;30;0.000032;0.000032;
;258.50;0.706911;0.706944;0.706976;31;0.000033;0.000033;
;258.55;0.706909;0.706942;0.706975;31;0.000033;0.000033;
;258.60;0.706908;0.706941;0.706974;31;0.000033;0.000033;
;258.65;0.706906;0.706939;0.706972;31;0.000033;0.000033;
;258.70;0.706904;0.706937;0.706971;30;0.000033;0.000034;
;258.75;0.706902;0.706936;0.706970;30;0.000034;0.000034;
;258.80;0.706900;0.706934;0.706969;30;0.000034;0.000034;
;258.85;0.706899;0.706933;0.706967;30;0.000034;0.000034;
;258.90;0.706897;0.706931;0.706966;29;0.000035;0.000035;
;258.95;0.706895;0.706930;0.706965;29;0.000035;0.000035;
;259.00;0.706893;0.706929;0.706964;29;0.000035;0.000035;
;259.05;0.706891;0.706927;0.706963;29;0.000036;0.000036;
;259.10;0.706890;0.706926;0.706962;29;0.000036;0.000036;
;259.15;0.706888;0.706924;0.706961;29;0.000036;0.000036;
;259.20;0.706886;0.706923;0.706960;28;0.000037;0.000037;
;259.25;0.706884;0.706921;0.706958;28;0.000037;0.000037;
;259.30;0.706883;0.706920;0.706957;28;0.000037;0.000037;
;259.35;0.706881;0.706919;0.706956;27;0.000038;0.000038;
;259.40;0.706879;0.706917;0.706955;27;0.000038;0.000038;
;259.45;0.706878;0.706916;0.706954;26;0.000038;0.000038;
;259.50;0.706876;0.706915;0.706953;26;0.000039;0.000039;
;259.55;0.706875;0.706913;0.706952;25;0.000039;0.000039;
;259.60;0.706873;0.706912;0.706951;25;0.000039;0.000039;
;259.65;0.706872;0.706911;0.706950;24;0.000039;0.000039;
;259.70;0.706870;0.706910;0.706949;24;0.000039;0.000040;
;259.75;0.706869;0.706909;0.706948;24;0.000039;0.000040;
;259.80;0.706868;0.706907;0.706947;24;0.000040;0.000040;
;259.85;0.706867;0.706906;0.706946;24;0.000040;0.000040;
;259.90;0.706865;0.706905;0.706945;24;0.000040;0.000040;
;259.95;0.706864;0.706904;0.706944;24;0.000040;0.000040;
;260.00;0.706863;0.706903;0.706942;25;0.000040;0.000040;
;260.05;0.706862;0.706901;0.706941;26;0.000040;0.000040;
;260.10;0.706861;0.706900;0.706940;26;0.000039;0.000039;
;260.15;0.706859;0.706899;0.706938;27;0.000039;0.000039;
;260.20;0.706858;0.706897;0.706937;27;0.000039;0.000039;
;260.25;0.706857;0.706896;0.706935;28;0.000039;0.000039;
;260.30;0.706856;0.706895;0.706933;28;0.000039;0.000039;
;260.35;0.706855;0.706893;0.706932;28;0.000039;0.000039;
;260.40;0.706853;0.706892;0.706930;28;0.000038;0.000038;
;260.45;0.706852;0.706890;0.706929;28;0.000038;0.000038;
;260.50;0.706851;0.706889;0.706927;28;0.000038;0.000038;
;260.55;0.706850;0.706887;0.706925;29;0.000038;0.000038;
;260.60;0.706848;0.706886;0.706924;29;0.000038;0.000038;
;260.65;0.706847;0.706885;0.706922;28;0.000037;0.000037;
;260.70;0.706846;0.706883;0.706920;28;0.000037;0.000037;
;260.75;0.706845;0.706882;0.706919;28;0.000037;0.000037;
;260.80;0.706844;0.706880;0.706917;28;0.000037;0.000037;
;260.85;0.706843;0.706879;0.706915;27;0.000036;0.000036;
;260.90;0.706841;0.706878;0.706914;27;0.000036;0.000036;
;260.95;0.706840;0.706876;0.706912;27;0.000036;0.000036;
;261.00;0.706839;0.706875;0.706911;26;0.000036;0.000036;
;261.05;0.706838;0.706874;0.706909;26;0.000036;0.000036;
;261.10;0.706837;0.706872;0.706908;25;0.000035;0.000036;
;261.15;0.706836;0.706871;0.706906;25;0.000035;0.000035;
;261.20;0.706835;0.706870;0.706905;24;0.000035;0.000035;
;261.25;0.706834;0.706869;0.706904;23;0.000035;0.000035;
;261.30;0.706832;0.706868;0.706903;22;0.000035;0.000035;
;261.35;0.706831;0.706866;0.706901;21;0.000035;0.000035;
;261.40;0.706830;0.706865;0.706900;21;0.000035;0.000035;
;261.45;0.706830;0.706864;0.706899;20;0.000035;0.000035;
;261.50;0.706829;0.706863;0.706898;18;0.000035;0.000035;
;261.55;0.706828;0.706863;0.706897;17;0.000035;0.000035;
;261.60;0.706827;0.706862;0.706896;16;0.000035;0.000035;
;261.65;0.706826;0.706861;0.706896;15;0.000035;0.000035;
;261.70;0.706825;0.706860;0.706895;14;0.000035;0.000035;
;261.75;0.706825;0.706860;0.706894;12;0.000035;0.000035;
;261.80;0.706824;0.706859;0.706894;11;0.000035;0.000035;
;261.85;0.706824;0.706858;0.706893;9;0.000035;0.000035;
;261.90;0.706823;0.706858;0.706893;8;0.000035;0.000035;
;261.95;0.706823;0.706858;0.706892;7;0.000035;0.000035;
;262.00;0.706822;0.706857;0.706892;5;0.000035;0.000035;
;262.05;0.706822;0.706857;0.706892;3;0.000035;0.000035;
;262.10;0.706822;0.706857;0.706892;2;0.000035;0.000035;
